gap_id,log_file,domain,flow_id,severity,title,doc_claim,status,evidence,commit,verified_by,verified_on,notes
STORE_HOURS:HRS-3,STORE_HOURS_GAP_LOG.md,7,7.3,P1,calculateNextTurnoffTime leaps 24h forward,,UNVERIFIED,,,,,Target today's closing time if current time is before today's closing window.
STORE_HOURS:HRS-4,STORE_HOURS_GAP_LOG.md,7,7.3,P1,Unsaved hours lost when toggling or navigating,,UNVERIFIED,,,,,Add dirty state tracking and confirm dialog before route change.
STORE_HOURS:HRS-5,STORE_HOURS_GAP_LOG.md,7,7.3,P2,Browser clock used instead of business timezone,,UNVERIFIED,,,,,Standardize availability evaluation with Intl.DateTimeFormat or store timezone.
STORE_HOURS:HRS-6,STORE_HOURS_GAP_LOG.md,7,7.3,P2,Appointments link crashes for staff lacking scope,,UNVERIFIED,,,,,Check appointments scope before rendering calendar navigation card.
STORE_HOURS:HRS-7,STORE_HOURS_GAP_LOG.md,7,7.3,P3,Hardcoded #fff in WeeklyHoursEditor,,UNVERIFIED,,,,,Replace #fff with CSS variables var(--surface).
TEAM_ACCESS:#1,TEAM_ACCESS_GAP_LOG.md,7,7.1,P0,"Shop-login has no UI at all — 4 service methods, 0 callers",Fixed,UNVERIFIED,,,,,
TEAM_ACCESS:#2,TEAM_ACCESS_GAP_LOG.md,7,7.1,P0,Pending access requests can never be approved or denied,Fixed,UNVERIFIED,,,,,
TEAM_ACCESS:#3,TEAM_ACCESS_GAP_LOG.md,7,7.1,P0,Editing a full delegate silently demotes them to scoped,Fixed,UNVERIFIED,,,,,
TEAM_ACCESS:#4,TEAM_ACCESS_GAP_LOG.md,7,7.1,P0,Team notifications are typed QUEUE_UPDATE,Fixed,UNVERIFIED,,,,,
TEAM_ACCESS:#5,TEAM_ACCESS_GAP_LOG.md,7,7.1,P1,Session expiry is fetched and never shown,Fixed,UNVERIFIED,,,,,
TEAM_ACCESS:#6,TEAM_ACCESS_GAP_LOG.md,7,7.1,P1,Revoking access is a single unconfirmed tap,Fixed,UNVERIFIED,,,,,
USER_SUBMITTED_PLACES:P1,USER_SUBMITTED_PLACES_GAP_LOG.md,1,1.5,P0,Missing Upfront Auth Wall & Disastrous Data Loss for Guest Users,,UNVERIFIED,,,,,"In PlaceRequestForm.tsx:1-105, guests can fill out all 15+ fields and attach a photo without signing in. Only when tapping ""Submit for review"" does placesService.request() throw ""Sign in to suggest a place"". There is no login redirect, and navigating to sign in permanently deletes all entered form data."
USER_SUBMITTED_PLACES:P2,USER_SUBMITTED_PLACES_GAP_LOG.md,1,1.5,P0,Uncompressed Photo Upload Fails on High-Resolution Camera Photos,,UNVERIFIED,,,,,"In PlaceRequestForm.tsx:70-72, 167-176, raw images selected from camera are uploaded directly via uploadService.upload(photo, ""place-photo"") without compression. Modern phone camera photos (6MB–20MB) exceed Supabase storage limits (5MB), failing submissions with a generic error."
USER_SUBMITTED_PLACES:P3,USER_SUBMITTED_PLACES_GAP_LOG.md,1,1.5,P1,"Hardcoded ""Distance from Indore"" Label Breaks for All Other Cities",,UNVERIFIED,,,,,"In PlaceDetail.tsx:180, the distance card hardcodes label=""Distance from Indore"". For places submitted in Pune, Mumbai, Manali, Goa, or Bengaluru, the detail screen absurdly displays ""Distance from Indore: 35 km""."
USER_SUBMITTED_PLACES:P4,USER_SUBMITTED_PLACES_GAP_LOG.md,1,1.5,P1,Omission of City Column in Form Submissions Prevents Geo-Filtering,,UNVERIFIED,,,,,"In PlaceRequestForm.tsx:74-92, the payload omits the city field, even though public.places has a city column and PlaceDetail.tsx:134-138 renders [addressLine1, city]. All user-submitted places have city = NULL."
USER_SUBMITTED_PLACES:P5,USER_SUBMITTED_PLACES_GAP_LOG.md,1,1.5,P1,"Submitter Cannot Track Status, View Feedback, or Edit Submissions",,UNVERIFIED,,,,,"Once submitted, places are invisible to submitters. In PlaceDetail.tsx, there is no status badge (PENDING, REJECTED, ACTIVE) or rejection reason. When rejected, adminService.ts:512 sends a notification linking to ""/map"", where rejected places do not appear. Submitters cannot find, edit, or resubmit their places despite RLS allowing it."
USER_SUBMITTED_PLACES:P6,USER_SUBMITTED_PLACES_GAP_LOG.md,1,1.5,P2,Coordinate Pinning Silently Defaults to Submitter's Living Room,,UNVERIFIED,,,,,"In PlaceRequestForm.tsx:43-44, lat and lng default to user.lat and user.lng. If a user at home submits a distant trek or tourist spot without touching the map, the submission passes validation and the public place is placed on their private home coordinates."
USER_SUBMITTED_PLACES:P7,USER_SUBMITTED_PLACES_GAP_LOG.md,1,1.5,P2,Unbounded Table Download in discoveryService.places,,UNVERIFIED,,,,,"In discoveryService.ts:154-163, discoveryService.places() performs an unconstrained select(""*"").eq(""status"", ""ACTIVE"") without pagination or bounding box filtering, downloading all active places nationwide over mobile networks."
USER_SUBMITTED_PLACES:P8,USER_SUBMITTED_PLACES_GAP_LOG.md,1,1.5,P3,Hardcoded #fff Design System Token Violation & Memory Leak,,UNVERIFIED,,,,,"In PlaceRequestForm.tsx:161, the delete photo button uses hardcoded background: ""#fff"" instead of design tokens, and URL.createObjectURL is created without matching URL.revokeObjectURL cleanup."
VOUCHES_TRUST:VOUCH-1,VOUCHES_TRUST_GAP_LOG.md,9,9.4,P0,Double-Counting & Duplicate Avatar Stack in Provider Detail,,UNVERIFIED,,,,,vouchList.length + (hasVouched ? 1 : 0) counts the logged-in user twice. Both their avatar and a green (+) bubble render simultaneously.
VOUCHES_TRUST:VOUCH-2,VOUCHES_TRUST_GAP_LOG.md,9,9.4,P0,"Semantic Inversion: ""Well Vouched"" Badge Awarded for Giving Outbound Vouches",,UNVERIFIED,,,,,"userService.ts checks from_user_id = id (vouches given). Giving 3 vouches incorrectly awards the user the community trust badge ""Well Vouched""."
VOUCHES_TRUST:VOUCH-3,VOUCHES_TRUST_GAP_LOG.md,9,9.4,P0,Swallowed Write Errors in socialService Vouch and Endorsement Methods,,UNVERIFIED,,,,,"addVouch, removeVouch, and endorsement methods discard { error }. Network or RLS rejections leave optimistic state permanently wrong."
VOUCHES_TRUST:VOUCH-4,VOUCHES_TRUST_GAP_LOG.md,9,9.4,P1,Absence of DB Constraints Against Self-Vouching & Self-Endorsement,,UNVERIFIED,,,,,"Database lacks validation that from_user_id does not equal providers.user_id, allowing providers to artificially boost their own trust metrics."
VOUCHES_TRUST:VOUCH-5,VOUCHES_TRUST_GAP_LOG.md,9,9.4,P1,Hard Query Limit Capping Vouch Counter at 20,,UNVERIFIED,,,,,vouches() query uses .limit(20). Highly vouched providers show max 20 vouches in the headline counter.
VOUCHES_TRUST:VOUCH-6,VOUCHES_TRUST_GAP_LOG.md,9,9.4,P1,Unendorsed Provider Skills Excluded from Endorsement UI,,UNVERIFIED,,,,,Only skills with existing rows in endorsements render in ProviderDetail.tsx. Newly added skills cannot be endorsed by neighbors.
VOUCHES_TRUST:VOUCH-7,VOUCHES_TRUST_GAP_LOG.md,9,9.4,P2,Missing Composite Neighborhood Trust Score,,UNVERIFIED,,,,,Vouches and reviews operate in silos without a composite trust score algorithm.
E2E-001,,0,0.1,P3,OTP boxes drop a digit when typed faster than React re-renders,,OPEN,OtpVerify set() builds the next digits from render-time state; Playwright per-box fill lost a digit (P06). Paste/SMS autofill path works.,,claude (P07),2026-09-15,src/screens/auth/OtpVerify.tsx
E2E-002,,11,11.4,P3,is_entity_recovery_set called before the session is attached returns 401 and is read as 'not set',,OPEN,P06 smoke run 1: 401 rpc/is_entity_recovery_set for customer1 and staff_queue right after sign-in; not seen in runs 2-3 or in the 97-screen breadth run.,,claude (P07),2026-09-15,entityPasswordService.isRecoverySet returns false on any error
E2E-003,,0,0.4,P2,Guest provider page calls bump_provider_views and gets 401,,FIXED,providerService.recordView skips bump_provider_views for guests. Full E2E run 2026-09-16 on rebuilt staging app: screens.spec guest /provider/:id green (no failing API calls).,,claude (P09),2026-09-15,providerService.recordView needs the guest skip businessService got in P04
E2E-004,,11,11.2,P1,Public profile quotes query selects proposals.price/note (columns don't exist) -> 400,,FIXED,userService public profile selects proposals.message (mapped to note). Full E2E run 2026-09-16: screens.spec customer1 /u/:id green (no 400).,,claude (P09),2026-09-15,src/services/core/userService.ts:306; column is message
E2E-005,,9,9.1,P2,"Intermittent ""Couldn't load"" toast while a screen loads (fetch rejects without a failing response)",,FIXED,"Cause was E2E-008: the first-visit reload aborted in-flight fetches while screens were still mounted. With E2E-008 fixed, full E2E run 2026-09-16 (fresh contexts, no warm-up): screens.spec customer1 /community-hub and owner1 bulk-deals green, no 'Couldn't load' toast.",,claude (P09),2026-09-15,src/hooks/useApi.ts:82
E2E-006,,8,8.5,P0,Provider dashboard and Money query appointments.price/payment_mode/service_name (no such columns) -> 400,,FIXED,"providerService.analytics/earningsLedger use payment_amount/package_price, payment_method, package_name. Full E2E run 2026-09-16: screens.spec provider1 /manage and /manage/money green.",,claude (P09),2026-09-15,src/services/marketplace/providerService.ts:390 and :426-427; columns are package_price/payment_amount
E2E-007,,2,2.3,P2,Owner's booking-request notification keeps New + Accept/Decline after the booking is handled; tapping shows raw INVALID_TRANSITION,,FIXED,notificationService.list reconciles booking-request actions with live appointment status; appointmentService.updateStatus maps INVALID_TRANSITION to a readable message. Full E2E run 2026-09-16: critical/booking-decline-reason 'a handled booking request no longer offers Accept/Decline' green.,,claude (P09),2026-09-15,src/screens/Notifications.tsx handleAction/confirmDecline
E2E-008,,0,0.4,P2,"First visit reloads the page when the service worker first takes control, wiping what the visitor started",,FIXED,"ServiceWorkerUpdater reloads on controllerchange only when a previous worker controlled the page. flows/first-visit.spec.ts 3/3 green 2026-09-16 (one document load, no reload after the worker took control); whole suite now runs without the warm-up.",,claude (P09),2026-09-15,src/components/ServiceWorkerUpdater.tsx reloads on every controllerchange; should only reload when a previous controller existed
E2E-009,,2,2.1,P0,Signed-in booking silently saved only on the device when the auth user check fails; app says Appointment booked,,FIXED,currentUserId reads the local session (no /auth/v1/user round-trip); appointmentService.create refuses real shops without a session. Unit test appointmentService.gaps.test.ts 'E2E-009'; full E2E run 2026-09-16: booking-accept 'a network blip during confirm never reports an unsaved booking as booked' green.,,claude (P09),2026-09-15,currentUserId() uses auth.getUser() (network) and returns null on failure; appointmentService.create then takes the guest/mock local-only path. 116 currentUserId() call sites in 23 services share the pattern.
E2E-010,,2,2.3,P2,Blank decline never shows the customer the promised Try another slot guidance in-app,,FIXED,AppointmentNotificationCard shows the server sentence for reason-less declines; CancelAttributionNote tells customers to try another slot. Full E2E run 2026-09-16: booking-decline-reason blank-reason test green (notification and My Appointments).,,claude (P09),2026-09-15,Notification booking card renders metadata only; CancelAttributionNote has no blank-decline wording
E2E-011,,3,3.1,P2,Business page tells a queued customer the shop-wide waiting count as people ahead (You are #1 with 1 ahead),,FIXED,BusinessDetail queue card uses the queued customer's own peopleAhead/estWaitMin. Full E2E run 2026-09-16: queue.spec 'shows a queued customer their own number ahead' green.,,claude (P09),2026-09-15,BusinessDetail live queue card uses queue.peopleAhead (all waiting) for a customer already in the line
E2E-012,,7,7.1,P3,Toggle switches do not expose on/off state to assistive technology (team scopes and every Toggle use),,FIXED,"Toggle is aria-hidden and every clickable parent carries aria-pressed (team scopes, hours, dashboard availability/accepting, queue live, shop login, delivery duty, weekly hours); review stars have labels + aria-pressed. Full E2E run 2026-09-16: team-access asserts aria-pressed on scopes, ratings-reviews selects stars by label.",,claude (P09),2026-09-15,src/components/Toggle.tsx renders a styled span; ScopeToggleList button has no aria-pressed. For P13 accessibility.
E2E-013,,6,6.1,P0,"An open chat thread loops mark-read/refetch forever: ~45 requests per second, and drives the other participant to ~22/s",,FIXED,ChatThread mark-read/subscribe effect keyed on conversation readiness with a ref for the latest conversation. Full E2E run 2026-09-16: chat 'an idle open thread does not flood the API' green (< 15 REST calls in 5s; was 222).,,claude (P09),2026-09-15,"src/screens/chat/ChatThread.tsx mark-read effect depends on conv (new object every refetch) -> markRead -> refetchConvs -> new conv -> effect re-runs, re-subscribing realtime each time. Cost, battery, rate limits."
E2E-014,,6,6.1,P0,Chat messages cannot be sent by anyone (insert policy calls a function authenticated cannot execute; notification trigger reads a table that does not exist),,OPEN,staging E2E probe 2026-09-16: POST rest/v1/messages -> 403 42501 permission denied for function _user_blocks_exists; production has the same ACL and policy; last production message 2026-08-23. Forced-rollback test then hit 42P01 conversation_participants in notify_on_chat_message. Also breaks emergency live-location sharing: start_live_share inserts a LIVE_LOCATION message -> 42P01 with production's trigger (staging test). Fix 20260973 applied on staging (ledger 20260915192135) and tested; production apply awaits owner approval (APPLY_LOG Pending).,,claude (P07),2026-09-15,Causes: 20260943 insert_own_messages + 20260892 revoke; 20260956 notify_on_chat_message rewrite; legacy ins_messages had no block check.
E2E-015,,11,11.2,P1,Every image upload fails (storage upsert refused by RLS) and silently falls back to a base64 data URL stored in database rows,,FIXED,"uploadService.upload/uploadPrivate use plain inserts (upsert:false) and throw on failure instead of storing data URLs. Staging proof: upsert true -> 403, false -> 200 for uploads and verification-docs. Full E2E run 2026-09-16: chat photo test green (upload 2xx, stored image shown to both sides).",,claude (P09),2026-09-15,"Existing base64 rows in production (36 rows, ~6 MB, since 2026-07-17) still need a one-off migration to storage (owner, production writes)."
E2E-016,,9,9.3,P1,"Owners cannot reply to reviews: reply_to_rating reads businesses.logo and a team_members table, neither exists",,FIXED,"Migration 20260974 (staging applied, ledger 20260915195902). Full E2E run 2026-09-16: ratings-reviews 'owner replies and the customer sees the reply' green. Production apply pending owner approval (APPLY_LOG Pending).",,claude (P09),2026-09-15,Introduced by 20260953_trust_safety_notifications_v2. Business avatar column is cover_image; team access lives in business_access_sessions / has_business_scope(); team_members also cast text ids to uuid.
E2E-017,,9,9.1,P1,Reacting to a story fails for everyone: notify_on_story_reaction trigger reads stories.business_id (no such column),,FIXED,Migration 20260974 notify_on_story_reaction uses owner_type/owner_id; staging forced-rollback + live test 2026-09-16: user and business story reactions OK. Production apply pending owner approval.,,claude (P09),2026-09-15,Trigger trg_notify_story_reaction on story_views
E2E-018,,9,9.1,P2,Recommending a service provider on a community post fails: notify_on_post_recommendation reads providers.name (column is display_name),,FIXED,Migration 20260974 notify_on_post_recommendation reads providers.display_name; staging forced-rollback + live test 2026-09-16: provider recommendation OK with notification. Production apply pending owner approval.,,claude (P09),2026-09-15,Trigger trg_notify_post_recommendation on community_posts
